date,hour,icon,summary,temperature,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,visibility,windBearing
2017-06-18,0,partly-cloudy-night,Partly Cloudy,28.3,28.3,0.31,4.77,0.22,0,0,1011.66,14.81,357
2017-06-18,1,partly-cloudy-night,Partly Cloudy,26.93,26.93,0.31,5.32,0.25,0,0,1012.15,14.81,20
2017-06-18,2,partly-cloudy-night,Partly Cloudy,25.32,25.32,0.35,6.53,0.3,0,0,1012.28,14.81,34
2017-06-18,3,partly-cloudy-night,Partly Cloudy,23.73,23.73,0.31,6.72,0.34,0,0,1012.4,13.99,19
2017-06-18,4,partly-cloudy-night,Partly Cloudy,23.19,23.19,0.31,6.91,0.35,0,0,1012.59,14.85,39
2017-06-18,5,partly-cloudy-night,Partly Cloudy,22.17,22.17,0.35,7.53,0.39,0,0,1012.7,13.71,45
2017-06-18,6,partly-cloudy-night,Partly Cloudy,21.1,21.1,0.31,7.66,0.42,0,0,1012.95,15,1
2017-06-18,7,partly-cloudy-day,Partly Cloudy,22.56,22.56,0.31,7.73,0.39,0,0,1013.6,14.92,44
2017-06-18,8,partly-cloudy-day,Partly Cloudy,24.36,24.36,0.3,8.18,0.36,0,0,1013.06,15.51,22
2017-06-18,9,partly-cloudy-day,Partly Cloudy,26.37,26.37,0.31,9.57,0.35,0,0,1013.06,14.85,48
2017-06-18,10,partly-cloudy-day,Partly Cloudy,27.98,27.98,0.31,10.63,0.34,0,0,1012.37,14.9,86
2017-06-18,11,clear-day,Clear,30.21,30.21,0.17,11.2,0.31,0,0,1011.66,15.51,133
2017-06-18,12,clear-day,Clear,32.02,32.02,0,11.23,0.28,0,0,1010.94,16.09,132
2017-06-18,13,clear-day,Clear,34.11,34.11,0,10.83,0.24,0,0,1010.1,15.88,174
2017-06-18,14,clear-day,Clear,35.44,35.44,0.24,9.96,0.21,0,0,1009.35,15.55,188
2017-06-18,15,partly-cloudy-day,Partly Cloudy,36.52,36.52,0.31,8.13,0.18,0,0,1008.22,12.79,229
2017-06-18,16,partly-cloudy-day,Partly Cloudy,37.89,37.89,0.31,5.44,0.14,0,0,1007.36,11.64,231
2017-06-18,17,partly-cloudy-day,Partly Cloudy,37.66,37.66,0.31,4.8,0.13,0,0,1006.8,11.36,262
2017-06-18,18,partly-cloudy-day,Partly Cloudy,38.2,38.2,0.31,3.51,0.12,0.0229,0.05,1006.29,11.25,219
2017-06-18,19,partly-cloudy-day,Partly Cloudy,37.43,37.43,0.31,2.41,0.11,0.0914,0.05,1006.11,11.36,279
2017-06-18,20,partly-cloudy-day,Partly Cloudy,36.6,36.6,0.32,2.66,0.12,0,0,1006.35,11.36,171
2017-06-18,21,partly-cloudy-day,Partly Cloudy,34.71,34.71,0.31,3.17,0.14,0,0,1006.93,11.78,161
2017-06-18,22,partly-cloudy-night,Partly Cloudy,32.94,32.94,0.31,4.59,0.17,0,0,1008.17,11.78,150
2017-06-18,23,partly-cloudy-night,Mostly Cloudy,30.29,30.29,0.72,7.32,0.24,0,0,1009.58,12.87,167
2017-06-02,0,partly-cloudy-night,Partly Cloudy,21.43,21.43,0.31,9.36,0.46,0,0,1014.45,16.09,33
2017-06-02,1,partly-cloudy-night,Partly Cloudy,20.79,20.79,0.31,9.93,0.5,0,0,1014.95,15.19,56
2017-06-02,2,partly-cloudy-night,Partly Cloudy,21.42,21.42,0.31,10.51,0.5,0,0,1015.07,15.13,151
2017-06-02,3,partly-cloudy-night,Mostly Cloudy,20.61,20.61,0.75,10.53,0.52,0,0,1014.87,16.09,147
2017-06-02,4,partly-cloudy-night,Mostly Cloudy,19.29,19.29,0.75,10.84,0.58,0.1981,0.19,1014.97,14.4,133
2017-06-02,5,partly-cloudy-night,Partly Cloudy,18.03,18.03,0.31,10.18,0.6,0,0,1015.73,16.06,11
2017-06-02,6,partly-cloudy-night,Partly Cloudy,17.27,17.27,0.31,9.83,0.62,0,0,1015.78,16.09,76
2017-06-02,7,partly-cloudy-day,Partly Cloudy,17.97,17.97,0.31,10.19,0.6,0,0,1016,15.88,100
2017-06-02,8,partly-cloudy-day,Partly Cloudy,19.72,19.72,0.33,10.41,0.55,0,0,1015.93,13.86,66
2017-06-02,9,partly-cloudy-day,Partly Cloudy,21.56,21.56,0.31,10.96,0.51,0,0,1016.11,13.45,78
2017-06-02,10,partly-cloudy-day,Partly Cloudy,23.41,23.41,0.31,10.87,0.45,0,0,1015.37,13.45,97
2017-06-02,11,partly-cloudy-day,Partly Cloudy,25.48,25.48,0.37,10.69,0.4,0,0,1014.83,13.7,143
2017-06-02,12,partly-cloudy-day,Partly Cloudy,27.28,27.28,0.31,10.92,0.36,0,0,1014.03,12.75,140
2017-06-02,13,partly-cloudy-day,Partly Cloudy,28.92,28.92,0.31,10.9,0.33,0.2159,0.11,1012.87,12.7,170
2017-06-02,14,partly-cloudy-day,Partly Cloudy,30.19,30.19,0.4,10.03,0.29,0,0,1011.7,11.35,148
2017-06-02,15,partly-cloudy-day,Partly Cloudy,30.46,30.46,0.31,9.19,0.27,0.1092,0.22,1010.9,11.18,223
2017-06-02,16,partly-cloudy-day,Mostly Cloudy,30.11,30.11,0.75,8.56,0.26,0,0,1010.09,10.86,199
2017-06-02,17,partly-cloudy-day,Partly Cloudy,30.58,30.58,0.58,9.08,0.26,0,0,1009.82,11.39,188
2017-06-02,18,partly-cloudy-day,Mostly Cloudy,29.89,29.89,0.75,8.97,0.27,0.1626,0.18,1008.92,11.44,201
2017-06-02,19,partly-cloudy-day,Mostly Cloudy,28.13,28.13,0.75,10.52,0.33,0,0,1008.67,11.35,241
2017-06-02,20,partly-cloudy-day,Mostly Cloudy,26.59,26.59,0.64,10.51,0.37,0,0,1009.56,11.28,334
2017-06-02,21,rain,Possible Light Rain,23.55,23.55,0.75,12.37,0.5,0.6833,0.28,1011.31,11.15,357
2017-06-02,22,cloudy,Overcast,22.21,22.21,1,12.74,0.55,0.3581,0.34,1012.73,11.68,48
2017-06-02,23,cloudy,Overcast,18.99,18.99,0.95,13.91,0.72,0,0,1014.3,12.84,48
2017-06-29,0,partly-cloudy-night,Partly Cloudy,16.65,16.65,0.31,5.33,0.47,0,0,1010.88,13.58,293
2017-06-29,1,partly-cloudy-night,Partly Cloudy,15.51,15.51,0.31,5.81,0.52,0,0,1010.89,13.58,290
2017-06-29,2,clear-night,Clear,14.86,14.86,0,6.13,0.56,0,0,1011.21,16.09,286
2017-06-29,3,clear-night,Clear,14.21,14.21,0,5.54,0.56,0,0,1011.08,16.09,291
2017-06-29,4,clear-night,Clear,13.24,13.24,0,4.77,0.56,0,0,1011.52,15.98,294
2017-06-29,5,clear-night,Clear,11.96,11.96,0,4.63,0.61,0,0,1011.75,14.42,292
2017-06-29,6,clear-night,Clear,11.26,11.26,0,4.59,0.64,0,0,1011.94,14.27,287
2017-06-29,7,clear-day,Clear,11.47,11.47,0,4.08,0.6,0,0,1012.53,14.26,293
2017-06-29,8,clear-day,Clear,12.62,12.62,0.23,4.01,0.56,0,0,1012.86,14.77,296
2017-06-29,9,clear-day,Clear,13.96,13.96,0,3.66,0.5,0,0,1012.52,12.63,296
2017-06-29,10,partly-cloudy-day,Partly Cloudy,15.3,15.3,0.31,3.57,0.45,0,0,1012.59,11.22,283
2017-06-29,11,partly-cloudy-day,Partly Cloudy,16.41,16.41,0.41,3.33,0.42,0,0,1012.36,10.99,284
2017-06-29,12,partly-cloudy-day,Partly Cloudy,17.72,17.72,0.31,2.67,0.37,0,0,1012.15,11.35,284
2017-06-29,13,partly-cloudy-day,Partly Cloudy,19.12,19.12,0.31,2.21,0.32,0,0,1011.99,11.35,302
2017-06-29,14,partly-cloudy-day,Mostly Cloudy,19.61,19.61,0.63,1.67,0.3,0,0,1011.6,11.35,279
2017-06-29,15,partly-cloudy-day,Mostly Cloudy,19.9,19.9,0.75,0.57,0.27,0,0,1010.74,11.35,256
2017-06-29,16,partly-cloudy-day,Mostly Cloudy,20.33,20.33,0.75,1.04,0.28,0,0,1010.39,11.35,287
2017-06-29,17,partly-cloudy-day,Partly Cloudy,21.25,21.25,0.5,-0.26,0.24,0,0,1009.66,11.44,275
2017-06-29,18,partly-cloudy-day,Mostly Cloudy,21.38,21.38,0.75,0.15,0.24,0,0,1009.36,11.6,294
2017-06-29,19,partly-cloudy-day,Mostly Cloudy,21.19,21.19,0.75,-0.14,0.24,0,0,1009.22,11.49,292
2017-06-29,20,partly-cloudy-day,Partly Cloudy,20.33,20.33,0.44,0.33,0.26,0,0,1009.54,11.6,286
2017-06-29,21,wind,Breezy and Partly Cloudy,18.16,18.16,0.31,2.77,0.36,0.1473,0.19,1010.34,11.44,294
2017-06-29,22,partly-cloudy-night,Partly Cloudy,15.77,15.77,0.31,2.88,0.42,0,0,1011.85,11.78,299
2017-06-29,23,partly-cloudy-night,Partly Cloudy,14.88,14.88,0.31,3.91,0.48,0,0,1013.1,10.88,297
2017-09-28,0,partly-cloudy-night,Mostly Cloudy,16.68,16.68,0.75,6.68,0.52,0,0,1020.92,14.85,32
2017-09-28,1,partly-cloudy-night,Mostly Cloudy,15.62,15.62,0.75,6.46,0.54,0,0,1021.41,14.98,19
2017-09-28,2,partly-cloudy-night,Mostly Cloudy,14.71,14.71,0.72,6.42,0.58,0,0,1022.19,14.9,18
2017-09-28,3,partly-cloudy-night,Partly Cloudy,13.97,13.97,0.31,6.32,0.6,0,0,1022.49,14.97,21
2017-09-28,4,partly-cloudy-night,Partly Cloudy,13.27,13.27,0.31,6.02,0.61,0,0,1022.72,14.98,0
2017-09-28,5,partly-cloudy-night,Partly Cloudy,12.67,12.67,0.31,6.04,0.64,0,0,1022.79,14.92,17
2017-09-28,6,partly-cloudy-night,Partly Cloudy,12.48,12.48,0.31,5.88,0.64,0,0,1023.33,14.92,23
2017-09-28,7,clear-night,Clear,12.91,12.91,,6.56,0.65,0,0,1023.73,14.95,21
2017-09-28,8,partly-cloudy-night,Partly Cloudy,12.72,12.72,0.31,7.1,0.69,0,0,1023.86,16.09,27
2017-09-28,9,partly-cloudy-day,Partly Cloudy,14.48,14.48,0.31,7.43,0.63,0,0,1024.85,14.82,48
2017-09-28,10,partly-cloudy-day,Partly Cloudy,17.75,17.75,0.31,8.48,0.55,0,0,1024.48,16.09,56
2017-09-28,11,partly-cloudy-day,Partly Cloudy,20.18,20.18,0.32,10.15,0.53,0,0,1023.94,16.09,52
2017-09-28,12,partly-cloudy-day,Partly Cloudy,21.99,21.99,0.31,11.63,0.52,0,0,1022.74,16.09,142
2017-09-28,13,partly-cloudy-day,Partly Cloudy,23.89,23.89,0.31,11.45,0.46,0,0,1021.69,16.09,164
2017-09-28,14,partly-cloudy-day,Partly Cloudy,25.8,25.8,0.32,10.43,0.38,0,0,1020.86,11.7,153
2017-09-28,15,partly-cloudy-day,Partly Cloudy,27.22,27.22,0.31,8.15,0.3,0,0,1019.64,10.99,182
2017-09-28,16,partly-cloudy-day,Partly Cloudy,27.77,27.77,0.31,7.56,0.28,0,0,1018.67,11.01,203
2017-09-28,17,partly-cloudy-day,Partly Cloudy,28.08,28.08,0.31,7.77,0.28,0,0,1018.15,11.27,221
2017-09-28,18,partly-cloudy-day,Partly Cloudy,27.71,27.71,0.31,7.89,0.29,0,0,1017.82,11.49,230
2017-09-28,19,partly-cloudy-day,Partly Cloudy,26.8,26.8,0.31,7.46,0.29,0,0,1018,15.61,220
2017-09-28,20,partly-cloudy-night,Partly Cloudy,24.61,24.61,0.32,7.32,0.33,0,0,1018.61,16,204
2017-09-28,21,partly-cloudy-night,Partly Cloudy,22.43,22.43,0.31,7.71,0.39,0,0,1019.75,15.85,182
2017-09-28,22,partly-cloudy-night,Partly Cloudy,20.49,20.49,0.31,7.89,0.44,0,0,1020.48,15.85,34
2017-09-28,23,partly-cloudy-night,Partly Cloudy,18.39,18.39,0.31,7.68,0.5,0,0,1020.9,15.82,24
2017-11-22,0,clear-night,Clear,4.48,4.48,0,-2.18,0.62,0,0,1022.29,16,354
2017-11-22,1,clear-night,Clear,3.61,3.61,0.02,-2.69,0.63,0,0,1022.47,15.27,23
2017-11-22,2,clear-night,Clear,2.93,2.93,0,-2.67,0.67,0,0,1022.15,16.09,31
2017-11-22,3,clear-night,Clear,2.45,2.45,0,-2.38,0.7,0,0,1021.98,16.09,0
2017-11-22,4,clear-night,Clear,1.34,1.34,0.02,-3.3,0.71,0,0,1021.38,15.96,350
2017-11-22,5,clear-night,Clear,1.97,1.97,0,-2.78,0.71,0,0,1021.43,15.69,42
2017-11-22,6,clear-night,Clear,0.76,0.76,0,-3.16,0.75,0,0,1021.23,16.09,32
2017-11-22,7,clear-night,Clear,1.56,1.56,0,-1.92,0.78,0,0,1020.51,15.26,36
2017-11-22,8,clear-night,Clear,2.02,2.02,0,-1.8,0.76,0,0,1021.24,14.39,29
2017-11-22,9,clear-day,Clear,4.44,4.44,0,-1.5,0.65,0,0,1021.4,15.06,62
2017-11-22,10,clear-day,Clear,6.97,6.97,0.01,-0.81,0.58,0,0,1020.11,14.29,49
2017-11-22,11,clear-day,Clear,9.62,9.62,0,-0.14,0.51,0,0,1019.61,16.01,150
2017-11-22,12,clear-day,Clear,12.5,12.5,0,-0.61,0.4,0,0,1018.13,16.09,187
2017-11-22,13,clear-day,Clear,14.68,14.68,0.16,-0.82,0.34,0,0,1016.29,14.9,158
2017-11-22,14,clear-day,Clear,16.39,16.39,0,-1.01,0.3,0,0,1014.56,16.09,186
2017-11-22,15,clear-day,Clear,17.11,17.11,0,-1.08,0.29,0,0,1013.19,16.09,189
2017-11-22,16,partly-cloudy-day,Partly Cloudy,16.86,16.86,0.39,-1.06,0.29,0,0,1013.16,16.09,209
2017-11-22,17,partly-cloudy-day,Partly Cloudy,15.86,15.86,0.31,-0.97,0.32,0,0,1013.24,16.09,210
2017-11-22,18,partly-cloudy-night,Mostly Cloudy,13.32,13.32,0.75,-0.84,0.38,0,0,1013.76,15.88,195
2017-11-22,19,partly-cloudy-night,Partly Cloudy,11.03,11.03,0.34,-1.14,0.43,0,0,1014.46,15.93,206
2017-11-22,20,partly-cloudy-night,Partly Cloudy,9.91,9.91,0.31,-1.28,0.46,0,0,1014.82,12.63,184
2017-11-22,21,partly-cloudy-night,Partly Cloudy,8.77,8.77,0.31,-2.27,0.46,0,0,1015.58,12.7,252
2017-11-22,22,partly-cloudy-night,Partly Cloudy,7.63,7.63,0.31,-1.72,0.52,0,0,1016.13,15.69,219
2017-11-22,23,partly-cloudy-night,Mostly Cloudy,7.64,7.64,0.75,-1.54,0.52,0,0,1016.66,16.09,247
2017-11-16,0,clear-night,Clear,3.89,2.79,0,-2.48,0.63,0,0,1022.1,15.85,14
2017-11-16,1,clear-night,Clear,3.38,3.38,0.02,-3.06,0.63,0,0,1022.49,15.95,17
2017-11-16,2,clear-night,Clear,2.64,2.64,0,-3.08,0.66,0,0,1022.59,16.03,22
2017-11-16,3,clear-night,Clear,2.17,2.17,0,-3.09,0.68,0,0,1022.77,16.09,23
2017-11-16,4,clear-night,Clear,0.98,0.98,0.02,-3.06,0.74,0,0,1022.62,16.09,35
2017-11-16,5,clear-night,Clear,1.51,1.51,0,-3.1,0.71,0,0,1022.63,16.09,10
2017-11-16,6,clear-night,Clear,1.34,1.34,0,-3.16,0.72,0,0,1022.95,16.09,19
2017-11-16,7,clear-night,Clear,1.58,1.58,0.11,-2.14,0.76,0,0,1022.49,15.98,40
2017-11-16,8,partly-cloudy-night,Partly Cloudy,1.98,1.98,0.31,-2.13,0.74,0,0,1023.79,16.09,13
2017-11-16,9,partly-cloudy-day,Partly Cloudy,4.86,4.86,0.31,-1.26,0.65,0,0,1023.97,16.09,358
2017-11-16,10,clear-day,Clear,8.14,8.14,0.13,-0.71,0.54,0,0,1023.07,15.79,103
2017-11-16,11,partly-cloudy-day,Partly Cloudy,11.03,11.03,0.31,-1.06,0.43,0,0,1022.84,16.09,245
2017-11-16,12,partly-cloudy-day,Partly Cloudy,13.69,13.69,0.31,-0.63,0.37,0,0,1021.67,16.09,248
2017-11-16,13,clear-day,Clear,15.97,15.97,0.22,-0.33,0.33,0,0,1019.91,15.88,227
2017-11-16,14,partly-cloudy-day,Partly Cloudy,17.47,17.47,0.31,-0.47,0.3,0,0,1018.65,16.01,248
2017-11-16,15,partly-cloudy-day,Partly Cloudy,18.34,18.34,0.31,-1.05,0.27,0,0,1017.52,16.09,267
2017-11-16,16,partly-cloudy-day,Partly Cloudy,19.32,19.32,0.27,-1.52,0.24,0,0,1017.26,16.08,296
2017-11-16,17,partly-cloudy-day,Partly Cloudy,17.99,17.99,0.31,-1.13,0.27,0,0,1017.09,16.09,266
2017-11-16,18,partly-cloudy-night,Partly Cloudy,14.56,14.56,0.31,-1.13,0.34,0,0,1018.29,16.09,259
2017-11-16,19,clear-night,Clear,12.04,12.04,0.23,-0.89,0.41,0,0,1019.24,16.01,269
2017-11-16,20,partly-cloudy-night,Partly Cloudy,10.92,10.92,0.31,-0.81,0.44,0,0,1020.37,16.06,307
2017-11-16,21,partly-cloudy-night,Partly Cloudy,8.07,8.07,0.31,-0.98,0.53,0,0,1021.26,15.95,0
2017-11-16,22,partly-cloudy-night,Partly Cloudy,6.87,6.87,0.31,-0.63,0.59,0,0,1021.95,15.79,41
2017-11-16,23,clear-night,Clear,6.71,5.99,,-0.84,0.59,0,0,1022.45,15.92,15
2017-01-06,0,clear-night,Clear,1.01,1.01,0,-0.61,0.89,0,0,1028.83,8.88,36
2017-01-06,1,clear-night,Clear,0.31,0.31,0.24,-1.73,0.86,0,0,1029.08,8.21,21
2017-01-06,2,clear-night,Clear,0.1,0.1,0.2,-1.99,0.86,0,0,1029.08,8.69,19
2017-01-06,3,clear-night,Clear,-0.81,-0.81,0.2,-2.78,0.87,0,0,1029.26,8.74,41
2017-01-06,4,clear-night,Clear,-0.99,-2.74,0.24,-3.16,0.85,0,0,1029.79,9.38,39
2017-01-06,5,clear-night,Clear,-1.49,-3.91,0,-3.4,0.87,0,0,1029.8,9.77,31
2017-01-06,6,clear-night,Clear,-1.69,-3.61,0,-3.41,0.88,0,0,1030,8.92,40
2017-01-06,7,clear-night,Clear,-1.19,-1.19,0.01,-2.29,0.92,0,0,1029.84,8.84,35
2017-01-06,8,clear-night,Clear,-1.34,-3.22,0,-2.54,0.91,0,0,1030.98,9.59,52
2017-01-06,9,clear-day,Clear,-0.36,-0.36,0,-1.93,0.89,0,0,1031.57,11.54,26
2017-01-06,10,clear-day,Clear,1.8,1.8,0.04,-1.49,0.79,0,0,1031.23,11.54,16
2017-01-06,11,clear-day,Clear,4.26,4.26,0,-0.73,0.7,0,0,1031.3,14.47,103
2017-01-06,12,clear-day,Clear,6.63,6.63,0,-1.38,0.57,0,0,1030.75,14.44,119
2017-01-06,13,partly-cloudy-day,Partly Cloudy,8.41,7.93,0.26,-2.71,0.45,0,0,1029.07,15.59,108
2017-01-06,14,clear-day,Clear,10.07,10.07,0,-5,0.34,0,0,1028.07,15.71,162
2017-01-06,15,clear-day,Clear,10.67,10.67,0,-5.05,0.33,0,0,1027.09,15.88,27
2017-01-06,16,clear-day,Clear,10.71,10.71,0.18,-4.27,0.35,0,0,1026.84,15.92,107
2017-01-06,17,clear-day,Clear,10.14,10.14,0,-3.05,0.39,0,0,1026.78,16.09,103
2017-01-06,18,clear-night,Clear,7.1,7.1,0,-3.01,0.49,0,0,1027.85,15.26,16
2017-01-06,19,clear-night,Clear,4.67,4.67,0,-3.83,0.54,0,0,1029,15.4,350
2017-01-06,20,clear-night,Clear,3,3,0,-3.37,0.63,0,0,1030.14,14.07,345
2017-01-06,21,clear-night,Clear,1.44,1.44,0,-4.39,0.65,0,0,1030.97,16.01,32
2017-01-06,22,clear-night,Clear,0.88,0.88,0,-4.63,0.67,0,0,1031.62,15.71,19
2017-01-06,23,clear-night,Clear,-0.07,-0.07,0,-4.77,0.71,0,0,1032.22,15.68,6
2017-03-02,0,partly-cloudy-night,Partly Cloudy,6.84,6.84,0.31,4.29,0.84,0,0,1021.4,16.09,113
2017-03-02,1,partly-cloudy-night,Partly Cloudy,5.99,5.99,0.35,4.09,0.88,0,0,1021.83,15.29,131
2017-03-02,2,partly-cloudy-night,Partly Cloudy,5.13,5.13,0.31,3.59,0.9,0,0,1021.97,15.4,106
2017-03-02,3,partly-cloudy-night,Mostly Cloudy,4.86,4.86,0.75,3.43,0.9,0,0,1022.06,15.45,64
2017-03-02,4,partly-cloudy-night,Mostly Cloudy,4.21,4.21,0.72,2.89,0.91,0,0,1021.91,14.89,11
2017-03-02,5,partly-cloudy-night,Mostly Cloudy,3.37,3.37,0.75,2.54,0.94,0,0,1021.65,12.75,50
2017-03-02,6,partly-cloudy-night,Mostly Cloudy,3.05,3.05,0.75,2.01,0.93,0,0,1021.89,13.04,336
2017-03-02,7,partly-cloudy-night,Partly Cloudy,3.22,3.22,0.25,2.62,0.96,0,0,1021.97,9.59,27
2017-03-02,8,partly-cloudy-day,Partly Cloudy,3.73,3.73,0.27,3.01,0.95,0,0,1022.44,6.18,65
2017-03-02,9,cloudy,Overcast,5.26,5.26,1,4.31,0.94,0,0,1022.55,4.55,116
2017-03-02,10,partly-cloudy-day,Partly Cloudy,6.86,6.86,0.57,5.26,0.9,0,0,1022.39,5.55,142
2017-03-02,11,partly-cloudy-day,Mostly Cloudy,7.79,7.79,0.75,6.28,0.9,0,0,1022.12,6.44,147
2017-03-02,12,partly-cloudy-day,Mostly Cloudy,8.78,8.43,0.75,6.69,0.87,0,0,1021.49,7.71,146
2017-03-02,13,partly-cloudy-day,Partly Cloudy,11.41,11.41,0.41,7.01,0.74,0,0,1020.68,10.98,142
2017-03-02,14,partly-cloudy-day,Partly Cloudy,13.68,13.68,0.31,6.99,0.64,0,0,1018.48,11.14,224
2017-03-02,15,partly-cloudy-day,Partly Cloudy,15.13,15.13,0.31,6.76,0.57,0,0,1016.99,11.09,216
2017-03-02,16,clear-day,Clear,16.19,16.19,0.21,5.65,0.5,0,0,1015.92,15.3,195
2017-03-02,17,partly-cloudy-day,Partly Cloudy,15.94,15.94,0.31,4.36,0.46,0,0,1015.27,14.27,211
2017-03-02,18,partly-cloudy-day,Partly Cloudy,14.7,14.7,0.31,4.84,0.52,0,0,1015.01,14.18,228
2017-03-02,19,partly-cloudy-day,Partly Cloudy,13.27,13.27,0.35,4.19,0.54,0,0,1015.27,14.89,196
2017-03-02,20,partly-cloudy-night,Partly Cloudy,10.98,10.98,0.31,3.79,0.61,0,0,1016.08,13.78,175
2017-03-02,21,partly-cloudy-night,Partly Cloudy,8.79,8.79,0.31,3.98,0.72,0,0,1016.47,13.99,182
2017-03-02,22,partly-cloudy-night,Partly Cloudy,8.12,8.12,0.34,3.98,0.75,0,0,1016.46,14.69,58
2017-03-02,23,partly-cloudy-night,Partly Cloudy,7.03,7.03,0.31,3.93,0.81,0,0,1016.54,15.21,12
2017-05-28,0,cloudy,Overcast,23.4,23.4,1,11.12,0.46,0,0,1012.69,16.09,148
2017-05-28,1,cloudy,Overcast,22.22,22.22,1,10.88,0.49,0,0,1013.17,16.09,146
2017-05-28,2,cloudy,Overcast,21.06,21.06,0.98,9.53,0.48,0,0,1013.68,16.06,145
2017-05-28,3,cloudy,Overcast,20.48,20.48,1,8.99,0.48,0,0,1014.2,16.09,154
2017-05-28,4,cloudy,Overcast,19.11,19.11,1,8.07,0.49,0,0,1014.49,16.09,139
2017-05-28,5,partly-cloudy-night,Mostly Cloudy,18.17,18.17,0.75,7.7,0.5,0,0,1014.96,16.06,102
2017-05-28,6,partly-cloudy-night,Partly Cloudy,17.72,17.72,0.31,7.36,0.51,0,0,1015.43,16.09,128
2017-05-28,7,partly-cloudy-day,Partly Cloudy,17.46,17.46,0.31,7.36,0.52,0,0,1016.08,16.09,120
2017-05-28,8,partly-cloudy-day,Mostly Cloudy,18.59,18.59,0.63,7.31,0.48,0,0,1016.31,15.68,113
2017-05-28,9,partly-cloudy-day,Partly Cloudy,19.58,19.58,0.31,7.93,0.47,0,0,1016.3,16.09,130
2017-05-28,10,partly-cloudy-day,Mostly Cloudy,21.03,21.03,0.75,8.09,0.43,0,0,1015.95,15.88,150
2017-05-28,11,partly-cloudy-day,Mostly Cloudy,22.66,22.66,0.76,8.41,0.4,0,0,1015.53,15.47,142
2017-05-28,12,partly-cloudy-day,Mostly Cloudy,24.24,24.24,0.75,8.61,0.37,0,0,1014.57,13.71,148
2017-05-28,13,partly-cloudy-day,Partly Cloudy,24.92,24.92,0.27,8.87,0.36,0,0,1013.82,11.52,147
2017-05-28,14,cloudy,Overcast,25.47,25.47,0.96,8.33,0.34,0,0,1013.47,11.09,144
2017-05-28,15,partly-cloudy-day,Mostly Cloudy,25.99,25.99,0.75,7.18,0.3,0,0,1012.48,11.36,167
2017-05-28,16,cloudy,Overcast,25.36,25.36,1,6.81,0.31,0,0,1012.23,11.36,165
2017-05-28,17,partly-cloudy-day,Mostly Cloudy,26.13,26.13,0.85,7.01,0.3,0,0,1011.89,11.09,190
2017-05-28,18,partly-cloudy-day,Mostly Cloudy,26.69,26.69,0.75,7.37,0.29,0.0102,0.04,1011.62,12.33,172
2017-05-28,19,partly-cloudy-day,Mostly Cloudy,25.96,25.96,0.75,8.08,0.32,0,0,1010.71,12.36,191
2017-05-28,20,partly-cloudy-day,Mostly Cloudy,23.83,23.83,0.77,10.5,0.43,0,0,1010.82,12.21,264
2017-05-28,21,partly-cloudy-day,Mostly Cloudy,22.45,22.45,0.75,11.93,0.51,0.0356,0.14,1011.55,12.54,256
2017-05-28,22,cloudy,Overcast,21.93,21.93,1,12,0.53,0,0,1012.26,12.54,246
2017-05-28,23,cloudy,Overcast,21.54,21.54,0.98,11.43,0.53,0,0,1013.39,12.5,215
2017-04-12,0,clear-night,Clear,14.64,14.64,0,-0.07,0.37,0,0,1020.08,16.09,31
2017-04-12,1,clear-night,Clear,13.51,13.51,0,-1.07,0.37,0,0,1020.32,16.09,40
2017-04-12,2,clear-night,Clear,12.12,12.12,0,-0.52,0.42,0,0,1020.88,16.09,15
2017-04-12,3,clear-night,Clear,10.79,10.79,0,-0.34,0.46,0,0,1020.92,16.09,40
2017-04-12,4,clear-night,Clear,9.61,9.61,0,-0.47,0.49,0,0,1020.87,16.09,345
2017-04-12,5,clear-night,Clear,8.85,8.85,0,-0.16,0.53,0,0,1020.99,16.09,355
2017-04-12,6,clear-night,Clear,8.1,8.1,0,-0.2,0.56,0,0,1021.05,16.09,28
2017-04-12,7,clear-night,Clear,8.86,8.86,,0.62,0.56,0,0,1021.41,16.09,36
2017-04-12,8,clear-day,Clear,8.84,8.84,0.02,0.88,0.57,0,0,1021.25,15.22,61
2017-04-12,9,clear-day,Clear,12.29,12.29,0,1.72,0.48,0,0,1021.55,15.98,10
2017-04-12,10,clear-day,Clear,15.14,15.14,0,2.03,0.41,0,0,1020.82,16.09,54
2017-04-12,11,clear-day,Clear,18.47,18.47,0,2.33,0.34,0,0,1019.87,15.66,222
2017-04-12,12,clear-day,Clear,20.97,20.97,0,2.63,0.3,0,0,1019.09,16.06,262
2017-04-12,13,clear-day,Clear,23.27,23.27,0,2.83,0.26,0,0,1017.96,15.88,249
2017-04-12,14,clear-day,Clear,25.23,25.23,0.03,2.79,0.23,0,0,1016.53,15.95,266
2017-04-12,15,clear-day,Clear,25.93,25.93,0,2.06,0.21,0,0,1015.36,12.68,254
2017-04-12,16,partly-cloudy-day,Partly Cloudy,26.29,26.29,0.31,2.14,0.21,0,0,1014.47,12.73,246
2017-04-12,17,clear-day,Clear,26.75,26.75,0.19,0.98,0.19,0,0,1013.77,12.68,243
2017-04-12,18,partly-cloudy-day,Partly Cloudy,26.54,26.54,0.31,1.19,0.19,0,0,1013.46,11.6,267
